Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,152.899994,158.410004,152.899994,155.119995,104.830246,243200
2007-01-04,155.250000,157.830002,153.500000,156.789993,105.958855,248600
2007-01-05,156.800003,157.509995,156.119995,156.750000,105.931862,165500
2007-01-08,158.000000,159.789993,156.600006,159.639999,107.884872,260600
2007-01-09,160.000000,161.350006,159.669998,160.649994,108.567429,243200
2007-01-10,160.449997,164.919998,158.899994,164.899994,111.439598,293800
2007-01-11,165.050003,168.389999,164.899994,168.020004,113.548096,313500
2007-01-12,167.020004,173.889999,167.020004,172.500000,116.575684,427900
2007-01-16,173.000000,173.490005,169.309998,171.460007,115.872856,333200
2007-01-17,171.979996,175.100006,171.309998,173.190002,117.042000,210900
2007-01-18,173.690002,173.899994,169.419998,170.059998,114.926720,305700
2007-01-19,170.600006,170.600006,168.880005,169.679993,114.669922,159100
2007-01-22,169.899994,170.559998,168.600006,169.279999,114.399620,219600
2007-01-23,175.000000,176.899994,168.699997,176.149994,119.042374,786900
2007-01-24,171.160004,173.059998,166.619995,171.990005,116.231026,1242700
2007-01-25,171.899994,172.899994,168.899994,169.699997,114.683418,390900
2007-01-26,169.020004,170.000000,167.509995,169.169998,114.325279,303800
2007-01-29,170.669998,171.369995,168.160004,168.580002,113.926575,198000
2007-01-30,168.830002,169.059998,165.660004,168.119995,113.615677,428000
2007-01-31,166.250000,168.779999,166.000000,167.759995,113.372391,214700
2007-02-01,169.500000,170.979996,167.979996,169.320007,114.426704,303700
2007-02-02,169.320007,170.000000,168.149994,169.080002,114.264427,183600
2007-02-05,169.889999,171.259995,169.419998,170.649994,115.325478,293000
2007-02-06,170.009995,171.160004,169.610001,170.800003,115.426865,157900
2007-02-07,171.949997,172.729996,171.179993,172.539993,116.602730,243800
2007-02-08,173.050003,174.589996,173.050003,173.440002,117.210930,326700
2007-02-09,176.860001,180.300003,172.699997,173.679993,117.373138,324700
2007-02-12,173.020004,173.419998,170.100006,171.320007,115.778236,314700
2007-02-13,172.000000,172.600006,170.070007,170.509995,115.230858,183200
2007-02-14,170.259995,174.360001,170.259995,172.139999,116.332436,466400
2007-02-15,171.899994,176.110001,170.750000,175.589996,118.663902,419900
2007-02-16,176.080002,176.600006,172.600006,173.539993,117.278557,179300
2007-02-20,173.899994,175.000000,172.850006,174.000000,117.589371,219000
2007-02-21,173.350006,173.949997,172.550003,172.639999,116.670296,188800
2007-02-22,174.600006,175.899994,173.720001,175.009995,118.271996,304300
2007-02-23,175.020004,175.169998,173.679993,174.350006,117.825897,214300
2007-02-26,174.350006,174.750000,166.800003,167.580002,113.250748,427700
2007-02-27,167.250000,167.250000,159.399994,163.039993,110.182640,283800
2007-02-28,163.800003,163.800003,158.279999,159.250000,107.621323,515800
2007-03-01,158.000000,159.740005,154.289993,158.539993,107.141487,258000
2007-03-02,158.000000,158.199997,155.199997,155.699997,105.222176,218300
2007-03-05,154.520004,155.539993,152.190002,152.509995,103.511856,235200
2007-03-06,154.250000,155.889999,153.449997,155.089996,105.262970,326000
2007-03-07,154.910004,157.449997,154.649994,155.800003,105.744873,246400
2007-03-08,156.050003,159.399994,156.050003,157.559998,106.939400,216600
2007-03-09,158.179993,159.589996,157.399994,158.619995,107.658836,169900
2007-03-12,158.630005,159.619995,157.779999,159.309998,108.127182,228100
2007-03-13,159.309998,159.490005,153.179993,153.360001,104.088753,272100
2007-03-14,153.350006,154.720001,151.320007,153.600006,104.251686,308300
2007-03-15,152.729996,157.029999,152.729996,155.919998,105.826286,212600
2007-03-16,156.820007,158.089996,155.830002,156.070007,105.928108,174400
2007-03-19,156.070007,158.520004,156.070007,158.309998,107.448418,154900
2007-03-20,159.139999,159.139999,154.080002,154.330002,104.747108,491700
2007-03-21,154.410004,158.779999,154.410004,158.429993,107.529884,329500
2007-03-22,159.690002,160.089996,157.759995,158.179993,107.360184,194600
2007-03-23,159.009995,160.389999,158.500000,160.360001,108.839828,138600
2007-03-26,160.750000,161.889999,157.919998,159.529999,108.276474,164200
2007-03-27,159.649994,159.699997,158.100006,158.570007,107.624886,103800
2007-03-28,159.029999,159.500000,156.500000,156.699997,106.355713,152900
2007-03-29,157.250000,158.000000,154.520004,156.009995,105.887383,146900
2007-03-30,156.399994,158.199997,155.910004,156.309998,106.090965,202200
2007-04-02,156.169998,156.470001,153.720001,154.100006,104.591042,184700
2007-04-03,154.750000,156.369995,154.750000,156.009995,105.887383,153600
2007-04-04,156.009995,156.559998,155.520004,155.779999,105.731262,143700
2007-04-05,155.600006,157.000000,155.399994,156.509995,106.226738,111700
2007-04-09,156.259995,157.270004,155.179993,155.369995,105.453003,211500
2007-04-10,155.369995,158.660004,155.369995,158.589996,107.638458,182200
2007-04-11,158.250000,158.259995,156.139999,157.029999,106.579666,113200
2007-04-12,155.750000,157.649994,153.720001,156.509995,106.226738,288200
2007-04-13,156.869995,158.039993,156.270004,157.860001,107.143044,193800
2007-04-16,158.600006,160.940002,158.600006,160.600006,109.002731,248900
2007-04-17,161.000000,162.490005,160.550003,161.589996,109.674629,201200
2007-04-18,160.899994,162.830002,160.000000,160.389999,108.860229,306300
2007-04-19,158.000000,158.000000,153.179993,156.460007,106.192802,1000600
2007-04-20,157.500000,157.910004,154.100006,154.839996,105.093246,354900
2007-04-23,155.089996,155.979996,152.110001,152.690002,103.634041,346300
2007-04-24,152.389999,153.550003,150.000000,152.660004,103.613678,332800
2007-04-25,153.500000,153.589996,150.860001,152.820007,103.722244,319100
2007-04-26,153.250000,161.449997,152.789993,152.910004,103.783348,288800
2007-04-27,152.910004,153.610001,150.300003,151.490005,102.819550,358200
2007-04-30,151.490005,151.559998,149.479996,149.699997,101.604637,463500
2007-05-01,149.619995,150.009995,147.500000,148.850006,101.027725,385900
2007-05-02,148.279999,150.800003,147.880005,148.649994,100.891983,400900
2007-05-03,148.899994,149.910004,148.490005,148.970001,101.109192,286500
2007-05-04,149.039993,149.740005,148.419998,148.919998,101.075249,266000
2007-05-07,150.240005,150.520004,147.050003,148.419998,100.735863,441400
2007-05-08,147.839996,148.350006,146.610001,147.320007,99.989258,304600
2007-05-09,146.649994,147.559998,144.600006,146.130005,99.181618,451500
2007-05-10,145.250000,146.889999,145.000000,145.649994,98.855812,343800
2007-05-11,147.250000,151.399994,147.250000,149.089996,101.190628,424700
2007-05-14,148.899994,149.300003,145.660004,146.710007,99.575279,446600
2007-05-15,146.860001,148.059998,144.460007,144.820007,98.292450,390800
2007-05-16,145.380005,146.100006,143.690002,144.699997,98.211029,273000
2007-05-17,145.169998,148.589996,144.550003,148.100006,100.518677,528900
2007-05-18,148.399994,149.089996,147.800003,148.199997,100.586578,350000
2007-05-21,150.199997,150.300003,146.710007,148.320007,100.668037,644000
2007-05-22,148.320007,149.080002,147.100006,147.380005,100.029999,247200
2007-05-23,148.100006,149.600006,146.600006,147.369995,100.023178,337900
2007-05-24,147.360001,148.199997,145.300003,146.279999,99.283417,327600
2007-05-25,146.029999,146.490005,144.100006,144.979996,98.401070,308600
2007-05-29,147.000000,147.720001,145.000000,146.410004,99.371651,284700
2007-05-30,145.899994,146.500000,145.119995,146.429993,99.385193,190600
2007-05-31,152.289993,154.470001,150.000000,153.539993,104.210938,999000
2007-06-01,153.339996,154.600006,153.070007,154.300003,104.726784,410000
2007-06-04,152.399994,153.300003,151.529999,152.929993,103.796898,215000
2007-06-05,152.600006,155.419998,151.600006,152.199997,103.755981,249100
2007-06-06,151.199997,152.800003,151.070007,151.240005,103.101585,254500
2007-06-07,151.250000,151.699997,149.039993,149.360001,101.819954,369200
2007-06-08,149.360001,152.210007,148.100006,152.020004,103.633263,520500
2007-06-11,152.669998,154.660004,151.850006,154.330002,105.208031,305900
2007-06-12,153.500000,158.000000,153.500000,155.300003,105.869278,892000
2007-06-13,156.300003,157.520004,154.809998,156.960007,107.000938,403100
2007-06-14,157.020004,158.529999,156.830002,157.220001,107.178177,287200
2007-06-15,158.220001,159.100006,156.990005,157.899994,107.641731,247100
2007-06-18,158.000000,160.600006,157.309998,160.279999,109.264244,395800
2007-06-19,160.149994,161.600006,157.949997,161.059998,109.795937,428000
2007-06-20,161.610001,162.619995,157.610001,157.869995,107.621323,479000
2007-06-21,157.669998,157.949997,153.550003,156.639999,106.782768,444800
2007-06-22,156.809998,159.600006,153.289993,155.509995,106.012444,1890100
2007-06-25,155.410004,157.490005,153.929993,154.529999,105.344406,267500
2007-06-26,155.399994,157.899994,154.029999,156.300003,106.550987,584100
2007-06-27,155.990005,159.589996,155.419998,159.500000,108.732475,316900
2007-06-28,159.250000,160.000000,158.199997,158.800003,108.255272,203400
2007-06-29,158.899994,159.500000,155.300003,156.589996,106.748680,480100
2007-07-02,158.050003,166.229996,157.649994,165.490005,112.815941,600200
2007-07-03,165.500000,167.100006,164.570007,165.750000,112.993118,145000
2007-07-05,166.250000,166.289993,163.110001,163.899994,111.732002,211300
2007-07-06,164.500000,165.750000,163.699997,165.649994,112.924973,130200
2007-07-09,166.000000,166.100006,163.619995,164.300003,112.004669,200900
2007-07-10,164.320007,164.419998,162.020004,163.850006,111.697945,420100
2007-07-11,163.789993,164.860001,162.850006,164.860001,112.386444,333600
2007-07-12,165.500000,166.479996,164.470001,165.300003,112.686417,359700
2007-07-13,167.050003,169.600006,166.100006,168.850006,115.106430,332200
2007-07-16,168.800003,169.440002,166.320007,167.070007,113.892982,365400
2007-07-17,166.699997,167.690002,163.070007,164.149994,111.902435,517000
2007-07-18,165.000000,176.000000,164.979996,174.300003,118.821785,1449800
2007-07-19,178.649994,179.970001,172.119995,174.910004,119.237640,1370600
2007-07-20,173.520004,174.100006,168.860001,171.509995,116.919823,753100
2007-07-23,173.000000,174.600006,171.009995,172.330002,117.478828,424900
2007-07-24,171.000000,171.000000,164.619995,166.860001,113.749802,790600
2007-07-25,168.500000,169.639999,166.800003,168.800003,115.072365,487400
2007-07-26,166.850006,166.979996,161.500000,165.399994,112.754570,553900
2007-07-27,164.610001,166.500000,161.110001,163.449997,111.425217,465900
2007-07-30,162.500000,165.869995,159.610001,164.399994,112.072845,619500
2007-07-31,165.500000,167.050003,159.210007,159.500000,108.732475,458900
2007-08-01,159.800003,160.800003,153.399994,155.470001,105.985207,816000
2007-08-02,155.369995,160.300003,155.270004,157.949997,107.675850,471800
2007-08-03,157.949997,158.250000,149.910004,151.000000,102.937973,784300
2007-08-06,151.029999,156.300003,150.500000,156.300003,106.550987,517100
2007-08-07,155.000000,159.100006,154.199997,158.070007,107.757629,571800
2007-08-08,158.949997,164.990005,158.949997,162.490005,110.770805,595600
2007-08-09,158.949997,163.899994,151.399994,156.429993,106.639664,751200
2007-08-10,153.000000,162.669998,150.050003,158.000000,107.709930,789700
2007-08-13,160.570007,168.750000,152.100006,152.779999,104.151428,786200
2007-08-14,154.500000,155.699997,144.559998,146.910004,100.149765,1530500
2007-08-15,142.660004,150.639999,142.660004,145.300003,99.052223,717800
2007-08-16,144.750000,154.300003,139.199997,153.279999,104.492226,1015300
2007-08-17,158.000000,163.009995,156.800003,161.250000,109.925430,1009200
2007-08-20,161.580002,161.580002,154.550003,158.100006,107.778114,366000
2007-08-21,157.479996,159.449997,156.000000,158.509995,108.057632,269100
2007-08-22,160.500000,163.440002,158.100006,160.399994,109.346024,807300
2007-08-23,160.649994,162.000000,158.899994,159.869995,108.984680,545300
2007-08-24,160.199997,160.199997,155.029999,158.660004,108.159882,269700
2007-08-27,158.500000,160.199997,157.000000,157.320007,107.246407,232600
2007-08-28,156.320007,156.899994,150.009995,150.350006,102.494843,311700
2007-08-29,151.250000,154.830002,149.580002,154.729996,105.952881,356800
2007-08-30,153.089996,155.460007,152.399994,154.139999,105.548866,212900
2007-08-31,156.880005,157.100006,154.300003,155.100006,106.206215,183000
2007-09-04,153.949997,158.759995,153.100006,157.600006,107.918137,126200
2007-09-05,156.250000,157.600006,154.199997,156.740005,107.329239,208300
2007-09-06,158.419998,158.419998,155.000000,156.690002,107.294983,196000
2007-09-07,154.750000,155.020004,151.910004,152.589996,104.487526,243100
2007-09-10,152.839996,153.869995,149.860001,152.100006,104.151978,148600
2007-09-11,152.300003,158.220001,152.300003,157.580002,107.904449,292100
2007-09-12,156.690002,157.009995,152.899994,154.720001,105.946053,257800
2007-09-13,155.500000,158.690002,154.500000,158.679993,108.657677,133900
2007-09-14,157.679993,159.190002,155.899994,158.210007,108.335876,185300
2007-09-17,158.800003,159.699997,157.589996,158.000000,108.192062,153600
2007-09-18,159.000000,170.000000,159.000000,169.500000,116.066795,532200
2007-09-19,169.990005,175.000000,169.600006,170.679993,116.874786,517100
2007-09-20,170.399994,171.000000,165.089996,166.759995,114.190575,235600
2007-09-21,167.100006,171.100006,167.000000,170.080002,116.463966,236300
2007-09-24,170.149994,170.149994,165.000000,165.100006,113.053833,149000
2007-09-25,165.419998,168.880005,164.160004,168.880005,115.642258,247000
2007-09-26,169.000000,169.820007,165.919998,168.740005,115.546417,209200
2007-09-27,168.770004,172.580002,168.699997,172.580002,118.175835,187400
2007-09-28,172.580002,173.750000,172.300003,173.410004,118.744164,187500
2007-10-01,174.050003,176.220001,173.160004,175.759995,120.353432,363100
2007-10-02,176.600006,178.029999,175.699997,176.750000,121.031288,221200
2007-10-03,176.210007,180.080002,175.500000,178.800003,122.435036,310600
2007-10-04,178.410004,178.500000,172.179993,177.029999,121.223000,450600
2007-10-05,177.449997,179.449997,176.699997,179.320007,122.791130,184300
2007-10-08,179.320007,180.100006,178.100006,179.220001,122.722656,200600
2007-10-09,179.270004,186.300003,178.800003,186.279999,127.557045,425300
2007-10-10,186.279999,186.399994,183.199997,185.320007,126.899673,314000
2007-10-11,186.750000,188.080002,181.750000,183.860001,125.899971,263400
2007-10-12,183.800003,185.130005,182.300003,184.000000,125.995827,343600
2007-10-15,183.500000,183.619995,180.300003,181.300003,124.146935,219700
2007-10-16,182.000000,184.600006,180.690002,184.190002,126.125938,257200
2007-10-17,192.500000,198.779999,187.750000,196.000000,134.212952,1284500
2007-10-18,187.500000,192.000000,186.789993,191.550003,131.165756,1196700
2007-10-19,191.250000,193.550003,185.610001,186.720001,127.858360,493100
2007-10-22,186.000000,190.910004,184.300003,189.839996,129.994858,230800
2007-10-23,190.750000,191.949997,189.089996,191.649994,131.234207,408800
2007-10-24,191.199997,191.429993,184.210007,189.229996,129.577042,515400
2007-10-25,192.500000,197.929993,192.080002,195.149994,133.630875,1198000
2007-10-26,197.000000,202.940002,195.649994,198.429993,135.876846,723500
2007-10-29,199.250000,199.250000,196.039993,196.789993,134.753906,263500
2007-10-30,196.550003,199.199997,196.039993,197.669998,135.356491,563800
2007-10-31,198.000000,207.320007,197.679993,206.949997,141.711014,598100
2007-11-01,205.000000,205.289993,198.710007,200.449997,137.260178,400200
2007-11-02,201.850006,202.220001,194.419998,199.300003,136.472580,596400
2007-11-05,198.899994,198.899994,194.300003,195.500000,133.870514,773700
2007-11-06,196.500000,197.169998,191.750000,196.800003,134.760712,401200
2007-11-07,193.130005,195.990005,191.479996,192.250000,131.645065,535000
2007-11-08,192.000000,194.240005,185.869995,190.899994,130.720688,474100
2007-11-09,186.809998,194.300003,185.710007,191.199997,130.926102,378400
2007-11-12,193.229996,196.000000,188.440002,188.970001,129.399033,485800
2007-11-13,189.369995,196.080002,189.369995,195.669998,133.986908,327800
2007-11-14,196.380005,198.600006,194.250000,196.199997,134.349869,358000
2007-11-15,196.009995,197.339996,194.610001,196.500000,134.555313,495200
2007-11-16,197.500000,197.500000,189.279999,192.240005,131.638184,483100
2007-11-19,189.020004,190.330002,183.399994,184.350006,126.235481,494900
2007-11-20,185.500000,191.289993,182.669998,187.750000,128.563629,371600
2007-11-21,186.699997,190.410004,182.100006,187.399994,128.324005,633200
2007-11-23,190.490005,191.699997,188.960007,190.600006,130.515198,229400
2007-11-26,190.500000,191.289993,186.800003,186.899994,127.981590,272100
2007-11-27,188.119995,192.309998,186.250000,192.000000,131.473862,311000
2007-11-28,193.240005,201.490005,193.240005,200.440002,137.253235,730600
2007-11-29,200.000000,200.639999,196.559998,197.630005,135.782944,289300
2007-11-30,201.699997,202.830002,197.539993,198.369995,136.291351,293500
2007-12-03,201.839996,203.809998,197.210007,203.460007,139.788498,406000
2007-12-04,203.000000,204.880005,201.649994,203.229996,139.630478,485100
2007-12-05,209.330002,209.330002,199.360001,202.000000,138.785400,457300
2007-12-06,203.000000,213.050003,202.250000,212.949997,146.308640,458500
2007-12-07,214.350006,216.350006,211.639999,213.160004,146.452911,355400
2007-12-10,215.029999,224.539993,214.550003,221.050003,151.873810,555200
2007-12-11,223.610001,223.610001,212.160004,213.750000,146.858353,605500
2007-12-12,219.990005,219.990005,205.000000,208.000000,142.907700,886400
2007-12-13,205.009995,208.970001,202.529999,208.970001,143.574127,340600
2007-12-14,208.000000,210.399994,205.869995,208.949997,143.560410,309500
2007-12-17,209.490005,209.490005,203.240005,203.240005,139.637314,277300
2007-12-18,206.800003,207.800003,201.470001,204.300003,140.365631,414700
2007-12-19,201.259995,208.589996,201.259995,206.399994,141.808472,407000
2007-12-20,207.089996,207.940002,203.369995,205.160004,140.956421,121900
2007-12-21,208.940002,217.970001,208.710007,216.149994,148.507217,489100
2007-12-24,217.979996,220.240005,217.050003,219.479996,150.795120,113000
2007-12-26,218.889999,223.199997,214.759995,222.029999,152.547150,316800
2007-12-27,218.250000,221.179993,216.690002,218.279999,149.970673,433000
2007-12-28,216.000000,220.669998,215.600006,219.350006,150.705872,522900
2007-12-31,219.699997,219.699997,213.809998,216.800003,148.953796,236600
2008-01-02,216.800003,217.389999,212.740005,215.309998,147.930099,218500
2008-01-03,217.830002,227.100006,217.830002,225.800003,155.137314,824100
2008-01-04,227.490005,227.490005,208.580002,210.979996,144.955139,659900
2008-01-07,214.339996,214.339996,204.770004,206.699997,142.014511,844600
2008-01-08,209.529999,210.580002,201.130005,201.130005,138.187637,560300
2008-01-09,202.600006,204.759995,196.500000,199.779999,137.260193,599300
2008-01-10,199.300003,211.960007,195.369995,208.830002,143.477982,1560900
2008-01-11,207.000000,207.809998,201.589996,204.059998,140.200684,303700
2008-01-14,206.009995,208.949997,205.710007,208.399994,143.182571,367400
2008-01-15,210.330002,210.330002,201.889999,202.360001,139.032745,486500
2008-01-16,200.110001,204.960007,193.320007,203.699997,139.953369,1047200
2008-01-17,214.759995,217.979996,202.740005,204.949997,140.812241,1578100
2008-01-18,205.110001,208.210007,199.009995,201.500000,138.441895,919000
2008-01-22,195.000000,207.619995,190.000000,203.000000,139.472473,1110900
2008-01-23,200.690002,212.919998,193.589996,208.009995,142.914581,942600
2008-01-24,213.270004,219.320007,210.399994,213.500000,146.686508,679600
2008-01-25,215.350006,218.029999,207.529999,208.050003,142.942062,439300
2008-01-28,208.050003,211.770004,204.750000,210.300003,144.487991,296800
2008-01-29,212.800003,219.720001,212.100006,219.449997,150.774475,553500
2008-01-30,210.220001,231.990005,210.220001,216.000000,148.404144,1066500
2008-01-31,209.759995,221.100006,209.759995,220.399994,151.427216,468600
2008-02-01,223.229996,223.229996,215.789993,220.550003,151.530273,695300
2008-02-04,217.479996,220.360001,215.410004,219.800003,151.014984,330100
2008-02-05,216.500000,217.850006,209.610001,209.649994,144.041382,534600
2008-02-06,208.619995,213.169998,203.449997,204.570007,140.551147,520700
2008-02-07,205.169998,207.240005,203.520004,204.699997,140.640472,573400
2008-02-08,205.600006,208.889999,203.679993,204.899994,140.777817,332200
2008-02-11,206.000000,206.000000,200.399994,202.149994,138.888474,374300
2008-02-12,202.000000,208.169998,202.000000,206.649994,141.980255,364000
2008-02-13,207.380005,208.910004,203.619995,205.979996,141.519882,372200
2008-02-14,206.789993,209.059998,198.070007,198.630005,136.470001,729100
2008-02-15,197.500000,197.509995,191.889999,195.779999,134.511871,422700
2008-02-19,198.500000,199.229996,180.169998,188.360001,129.413910,2422500
2008-02-20,184.500000,193.449997,180.830002,190.839996,131.117828,667400
2008-02-21,190.000000,193.229996,187.380005,188.029999,129.187225,297700
2008-02-22,187.960007,188.710007,179.279999,185.580002,127.503906,796500
2008-02-25,184.690002,194.669998,183.240005,193.520004,132.959198,488700
2008-02-26,189.000000,200.990005,189.000000,197.850006,135.934143,562700
2008-02-27,195.399994,204.699997,194.899994,201.300003,138.304428,439700
2008-02-28,202.100006,203.110001,196.429993,197.199997,135.487518,333600
2008-02-29,197.139999,197.139999,192.300003,193.250000,132.773621,522100
2008-03-03,191.500000,192.570007,183.720001,192.119995,131.997238,947200
2008-03-04,190.500000,199.639999,190.500000,198.949997,136.689865,750300
2008-03-05,199.899994,205.179993,196.979996,202.429993,139.628250,959600
2008-03-06,199.750000,199.750000,184.000000,184.990005,127.598824,901300
2008-03-07,184.770004,190.649994,180.830002,183.559998,126.612465,871400
2008-03-10,182.559998,185.419998,176.940002,177.600006,122.501472,472100
2008-03-11,183.000000,188.160004,180.500000,188.160004,129.785355,588400
2008-03-12,189.000000,193.330002,182.850006,183.479996,126.557312,514200
2008-03-13,179.600006,188.699997,175.550003,186.470001,128.619675,887900
2008-03-14,190.039993,190.039993,177.240005,178.990005,123.460266,545000
2008-03-17,173.500000,179.399994,165.720001,177.149994,122.191071,893000
2008-03-18,181.250000,187.119995,175.059998,186.860001,128.888641,877600
2008-03-19,195.000000,198.500000,189.279999,190.029999,131.075211,1631600
2008-03-20,189.979996,207.369995,186.139999,206.100006,142.159668,878100
2008-03-24,200.279999,231.919998,195.800003,224.529999,154.871994,1552700
2008-03-25,222.110001,230.949997,220.199997,226.720001,156.382538,597400
2008-03-26,225.699997,227.000000,219.509995,221.100006,152.506027,459000
2008-03-27,211.619995,214.899994,202.000000,202.520004,139.690323,1090800
2008-03-28,200.009995,209.000000,199.399994,199.399994,137.538254,558000
2008-03-31,199.250000,208.190002,197.559998,204.179993,140.835358,326300
2008-04-01,208.000000,221.089996,208.000000,220.460007,152.064636,779400
2008-04-02,220.490005,221.470001,212.850006,218.899994,150.988571,597500
2008-04-03,217.750000,225.389999,213.539993,223.279999,154.009720,382100
2008-04-04,221.750000,225.229996,217.169998,219.979996,151.733582,441200
2008-04-07,226.000000,227.179993,219.720001,219.720001,151.554230,310900
2008-04-08,220.029999,226.330002,217.860001,222.229996,153.285522,496100
2008-04-09,222.050003,223.289993,215.000000,219.259995,151.236893,419400
2008-04-10,218.880005,223.789993,217.759995,220.389999,152.016342,212900
2008-04-11,208.020004,214.789993,206.100006,207.500000,143.125366,580000
2008-04-14,207.000000,207.949997,201.259995,202.850006,139.917908,373100
2008-04-15,205.199997,206.380005,197.990005,205.190002,141.532028,737000
2008-04-16,202.009995,208.250000,200.960007,205.399994,141.676804,820000
2008-04-17,201.750000,202.720001,197.710007,202.000000,139.331635,693700
2008-04-18,206.960007,210.429993,203.309998,204.350006,140.952621,858000
2008-04-21,200.080002,204.770004,199.639999,201.860001,139.235092,375000
2008-04-22,199.869995,200.720001,191.720001,194.570007,134.206741,565900
2008-04-23,193.500000,195.699997,190.800003,193.550003,133.503159,291200
2008-04-24,191.800003,203.210007,191.800003,202.500000,139.676514,509400
2008-04-25,204.399994,206.690002,198.240005,203.339996,140.255905,299400
2008-04-28,202.600006,204.690002,199.500000,202.669998,139.793777,248700
2008-04-29,202.000000,202.899994,198.449997,200.800003,138.503937,324600
2008-04-30,204.500000,205.720001,200.910004,201.789993,139.186768,417300
2008-05-01,200.250000,212.539993,200.250000,211.940002,146.187851,514900
2008-05-02,214.000000,217.580002,211.199997,216.250000,149.160751,360900
2008-05-05,212.509995,220.000000,212.470001,215.399994,148.574493,389900
2008-05-06,216.500000,220.139999,210.779999,218.949997,151.023117,696500
2008-05-07,220.460007,220.460007,211.199997,212.149994,146.332687,469600
2008-05-08,214.479996,214.899994,210.000000,214.429993,147.905334,254100
2008-05-09,213.979996,216.759995,209.600006,212.000000,146.229263,231100
2008-05-12,214.210007,219.100006,213.000000,215.850006,148.884857,639800
2008-05-13,217.729996,217.740005,211.639999,214.750000,148.126129,404100
2008-05-14,213.949997,217.220001,212.669998,213.220001,147.070755,377300
2008-05-15,213.220001,219.330002,211.850006,219.100006,151.126587,239100
2008-05-16,219.139999,219.139999,213.520004,216.399994,149.264221,175000
2008-05-19,217.000000,219.929993,211.809998,213.250000,147.091461,273600
2008-05-20,211.399994,211.399994,204.279999,206.649994,142.539032,412700
2008-05-21,207.000000,207.250000,199.630005,200.779999,138.490158,207100
2008-05-22,199.399994,204.889999,198.610001,203.360001,140.269730,321000
2008-05-23,203.750000,212.059998,203.750000,208.509995,143.822006,664800
2008-05-27,208.949997,214.699997,208.160004,214.610001,148.029495,364600
2008-05-28,216.000000,216.149994,210.979996,215.399994,148.574493,195000
2008-05-29,214.649994,224.500000,214.020004,221.500000,152.781967,362100
2008-05-30,223.000000,227.509995,222.759995,224.990005,155.189301,283800
2008-06-02,223.800003,223.800003,216.250000,220.130005,151.836975,268900
2008-06-03,219.229996,220.410004,213.720001,217.350006,149.919525,583700
2008-06-04,216.990005,219.330002,215.059998,216.029999,149.009003,397900
2008-06-05,217.500000,223.520004,217.500000,223.520004,154.175339,366400
2008-06-06,220.729996,220.820007,213.509995,213.509995,147.270798,270900
2008-06-09,213.539993,217.539993,210.039993,213.899994,147.539734,256900
2008-06-10,213.529999,215.479996,209.929993,211.990005,146.757568,434500
2008-06-11,211.279999,211.300003,202.800003,203.000000,140.533920,487100
2008-06-12,204.000000,208.210007,200.720001,202.949997,140.499298,646400
2008-06-13,205.500000,210.250000,202.970001,210.250000,145.552979,538400
2008-06-16,208.779999,211.850006,205.009995,208.690002,144.472961,454900
2008-06-17,210.250000,212.779999,203.509995,204.600006,141.641556,398100
2008-06-18,202.750000,208.660004,202.009995,204.960007,141.890747,477400
2008-06-19,204.500000,206.550003,199.759995,206.029999,142.631454,526200
2008-06-20,204.199997,204.740005,194.070007,197.000000,136.380188,583600
2008-06-23,204.630005,206.100006,197.360001,199.559998,138.152451,738700
2008-06-24,202.690002,202.690002,191.690002,194.119995,134.386368,730400
2008-06-25,193.550003,196.429993,188.250000,189.550003,131.222687,740700
2008-06-26,186.000000,186.550003,180.320007,180.699997,125.095901,643200
2008-06-27,182.550003,183.259995,176.610001,177.600006,122.949867,2915100
2008-06-30,182.070007,182.070007,171.860001,177.000000,122.534462,989700
2008-07-01,173.740005,178.690002,170.309998,176.029999,121.862923,1029600
2008-07-02,177.990005,180.000000,166.820007,168.100006,116.373154,1207600
2008-07-03,169.399994,169.979996,165.000000,169.570007,117.390808,587300
2008-07-07,169.990005,171.820007,162.250000,164.210007,113.680138,1093300
2008-07-08,162.410004,174.050003,161.350006,174.050003,120.492203,794100
2008-07-09,174.059998,175.509995,166.009995,166.679993,115.390076,847200
2008-07-10,168.250000,178.009995,166.199997,172.949997,119.730721,926400
2008-07-11,169.429993,176.910004,167.699997,174.710007,120.949089,1165200
2008-07-14,176.380005,179.000000,166.309998,166.630005,115.355423,669700
2008-07-15,165.250000,169.220001,156.199997,164.179993,113.659348,1475400
2008-07-16,164.399994,179.839996,162.250000,178.949997,123.884430,2457100
2008-07-17,191.990005,215.630005,185.399994,208.259995,144.175293,2561100
2008-07-18,207.899994,222.880005,204.490005,218.000000,150.918106,1673700
2008-07-21,217.059998,222.990005,210.309998,213.199997,147.595154,746600
2008-07-22,212.000000,220.919998,204.050003,220.919998,152.939636,865100
2008-07-23,217.139999,224.630005,215.160004,222.570007,154.081924,958800
2008-07-24,223.910004,223.910004,210.880005,212.000000,146.764450,698500
2008-07-25,212.250000,220.080002,209.440002,218.300003,151.125839,502600
2008-07-28,217.429993,221.089996,209.070007,209.449997,144.999100,566700
2008-07-29,211.750000,221.199997,210.009995,221.199997,153.133453,595300
2008-07-30,221.949997,226.500000,213.320007,221.500000,153.341110,501400
2008-07-31,217.990005,221.229996,216.050003,216.710007,150.025146,417200
